gene_id,log2FoldChange,pvalue,padj,Comparison
YHR152W,1.263703,1.295522e-06,9.710839e-06,A_vs_E
YHR153C,1.994935,2.308827e-06,1.606163e-05,A_vs_E
YHR154W,1.24129,5.990203e-06,3.76488e-05,A_vs_E
YHR159W,1.006981,1.763314e-06,1.271673e-05,A_vs_E
YHR169W,1.001557,6.544747e-06,4.049105e-05,A_vs_E
YHR179W,1.003039,2.033874e-05,0.0001088185,A_vs_E
YHR182W,1.02964,4.107051e-08,4.477347e-07,A_vs_E
YHR207C,1.071626,0.0002055676,0.0008435887,A_vs_E
YHR209W,1.089869,0.001495293,0.004750947,A_vs_E
YHR214W,1.266955,0.0119732,0.02874889,A_vs_E
YHR215W,1.344404,0.009191947,0.02302331,A_vs_E
YIL003W,1.174297,9.067353e-05,0.0004111343,A_vs_E
YIL008W,1.795816,1.408472e-06,1.045461e-05,A_vs_E
YIL009C-A,1.418614,0.0005189083,0.001908405,A_vs_E
YIL010W,1.85318,1.578837e-07,1.498665e-06,A_vs_E
YIL013C,1.639712,4.100011e-11,9.185835e-10,A_vs_E
YIL014W,2.009551,1.206673e-25,2.0426300000000002e-23,A_vs_E
YIL019W,1.52359,4.391345e-09,6.137811e-08,A_vs_E
YIL024C,1.623727,0.000565666,0.002064173,A_vs_E
YIL044C,1.35724,1.35565e-07,1.321813e-06,A_vs_E
YIL046W-A,1.810104,0.0005082051,0.001874698,A_vs_E
YIL064W,1.836877,4.42098e-11,9.832647e-10,A_vs_E
YIL066C,1.088092,0.004393921,0.01208328,A_vs_E
YIL073C,1.749018,2.597557e-07,2.338185e-06,A_vs_E
YIL079C,1.164366,0.0001209273,0.0005252535,A_vs_E
YIL091C,1.673028,2.395139e-09,3.508648e-08,A_vs_E
YIL092W,1.239454,5.964902e-09,8.04206e-08,A_vs_E
YIL096C,1.31341,1.739792e-07,1.636156e-06,A_vs_E
YIL099W,1.674736,9.239449e-09,1.187873e-07,A_vs_E
YIL101C,1.548279,1.160503e-07,1.153688e-06,A_vs_E
YIL104C,1.126986,4.204451e-05,0.0002086476,A_vs_E
YIL117C,1.334379,0.002308802,0.006882556,A_vs_E
YIL121W,1.26044,3.313018e-06,2.225968e-05,A_vs_E
YIL127C,1.647395,1.684044e-08,2.052513e-07,A_vs_E
YIL131C,1.151138,1.227702e-05,7.038208e-05,A_vs_E
YIL132C,1.051975,0.001249125,0.004068504,A_vs_E
YIL138C,1.580368,1.777985e-18,1.593388e-16,A_vs_E
YIL147C,1.017748,8.144917e-08,8.412733e-07,A_vs_E
YIL150C,1.158746,5.437077e-07,4.495732e-06,A_vs_E
YIL151C,1.210197,2.13224e-10,4.035364e-09,A_vs_E
YIL159W,1.098441,1.36121e-07,1.325114e-06,A_vs_E
YIL161W,1.394978,2.663011e-11,6.314549e-10,A_vs_E
YIL172C,1.143232,0.01174192,0.0282939,A_vs_E
YIL177C,1.746804,3.477983e-07,3.036508e-06,A_vs_E
YIR002C,1.726968,3.78438e-28,7.952417999999999e-26,A_vs_E
YIR010W,1.555655,1.918453e-12,5.675267e-11,A_vs_E
YIR019C,1.942096,1.802867e-08,2.179895e-07,A_vs_E
YIR030C,1.314209,3.222461e-06,2.174715e-05,A_vs_E
YIR035C,1.038837,0.00346176,0.009816642,A_vs_E
YIR038C,1.090322,0.0005140998,0.001894066,A_vs_E
YIR042C,1.865994,0.0004095901,0.001561002,A_vs_E
YJL025W,1.1259,0.000159848,0.0006722662,A_vs_E
YJL033W,1.258182,5.42943e-06,3.471872e-05,A_vs_E
YJL037W,1.211822,0.005870859,0.01562315,A_vs_E
YJL038C,1.440435,0.0004730453,0.001759913,A_vs_E
YJL074C,1.181637,5.90805e-08,6.229006e-07,A_vs_E
YJL084C,1.559628,9.974131e-18,8.213832e-16,A_vs_E
YJL088W,2.039446,1.758757e-05,9.586641e-05,A_vs_E
YJL092W,1.400447,7.764586e-27,1.577246e-24,A_vs_E
YJL098W,1.721404,1.061797e-09,1.715029e-08,A_vs_E
YJL102W,1.275125,3.844413e-07,3.299697e-06,A_vs_E
YJL103C,1.012355,0.0001117774,0.0004914657,A_vs_E
YJL104W,1.205468,9.919884e-07,7.671544e-06,A_vs_E
YJL107C,1.667175,6.956951e-09,9.15673e-08,A_vs_E
YJL122W,1.488977,1.833571e-06,1.314563e-05,A_vs_E
YJL148W,1.346867,1.105801e-05,6.417861e-05,A_vs_E
YJL162C,1.455202,1.096518e-12,3.498524e-11,A_vs_E
YJL174W,1.753119,1.712964e-14,7.67559e-13,A_vs_E
YJR002W,1.158412,1.512269e-07,1.444477e-06,A_vs_E
YJR005C-A,1.383735,2.777946e-07,2.485874e-06,A_vs_E
YJR032W,1.021696,2.731279e-05,0.0001416546,A_vs_E
YJR054W,1.176994,2.438198e-09,3.56316e-08,A_vs_E
YJR056C,1.58679,1.284616e-09,2.033363e-08,A_vs_E
YJR060W,1.213015,4.955216e-08,5.326156e-07,A_vs_E
YJR061W,1.501285,1.177958e-10,2.369133e-09,A_vs_E
YJR072C,1.055466,2.265976e-07,2.077793e-06,A_vs_E
YJR078W,2.524082,2.316501e-08,2.730514e-07,A_vs_E
YJR082C,1.867059,3.075957e-09,4.400208e-08,A_vs_E
YJR089W,1.177277,1.721361e-11,4.299171e-10,A_vs_E
YJR112W,1.164462,0.001222588,0.004007772,A_vs_E
YJR133W,1.086799,0.0004629302,0.001728613,A_vs_E
YJR155W,1.195372,0.01155393,0.02792925,A_vs_E
YKL028W,1.050479,1.439497e-08,1.768608e-07,A_vs_E
YKL033W,1.151375,5.003191e-10,8.811979e-09,A_vs_E
YKL038W,1.08495,4.997371e-06,3.222643e-05,A_vs_E
YKL050C,1.596867,5.528241e-11,1.190428e-09,A_vs_E
YKL065W-A,1.013499,0.01712038,0.03901705,A_vs_E
YKL070W,1.998011,3.750125e-06,2.500357e-05,A_vs_E
YKL071W,1.273041,0.00723984,0.01875036,A_vs_E
YKL096W-A,1.856859,0.0004116893,0.001568022,A_vs_E
YKL104C,1.355663,1.398199e-10,2.748588e-09,A_vs_E
YKL113C,1.528207,1.564042e-08,1.917761e-07,A_vs_E
YKL139W,1.476345,1.847814e-12,5.51989e-11,A_vs_E
YKL143W,1.101716,3.37278e-05,0.0001719977,A_vs_E
YKL155C,1.114837,9.390501e-09,1.202221e-07,A_vs_E
YKL185W,1.119242,0.0001970419,0.0008113331,A_vs_E
YKL191W,1.183862,0.0001775717,0.0007381458,A_vs_E
YKL201C,1.391089,1.316294e-12,4.113589e-11,A_vs_E
YKR002W,1.014891,1.61423e-10,3.110535e-09,A_vs_E
YKR006C,1.016624,3.103339e-05,0.0001593239,A_vs_E
YKR015C,2.090355,8.334203e-11,1.715832e-09,A_vs_E
YKR024C,1.139321,5.486258e-07,4.526246e-06,A_vs_E
YKR034W,2.362425,2.674201e-05,0.0001389308,A_vs_E
YKR037C,1.695878,1.237058e-11,3.154239e-10,A_vs_E
YKR050W,1.418088,5.948741e-11,1.271987e-09,A_vs_E
YKR056W,1.170642,3.728506e-07,3.232079e-06,A_vs_E
YKR060W,1.092059,0.0005926198,0.002149658,A_vs_E
YKR061W,1.504862,4.918633e-09,6.760682e-08,A_vs_E
YKR081C,1.602038,1.244684e-08,1.554325e-07,A_vs_E
YLL006W-A,2.12566,2.618343e-09,3.808158e-08,A_vs_E
YLL022C,1.562237,2.034491e-10,3.874435e-09,A_vs_E
YLL030C,2.097173,0.0001434062,0.0006077311,A_vs_E
YLL033W,1.589176,2.476676e-05,0.0001296638,A_vs_E
YLL034C,1.229296,3.033347e-09,4.35972e-08,A_vs_E
YLL046C,3.298596,1.4009580000000002e-22,1.940327e-20,A_vs_E
YLR002C,1.188453,4.789845e-07,3.993066e-06,A_vs_E
YLR003C,1.455563,1.706584e-12,5.199962e-11,A_vs_E
YLR004C,1.048334,0.0005350177,0.001960552,A_vs_E
YLR015W,1.105486,3.100106e-09,4.41403e-08,A_vs_E
YLR030W,1.894079,1.317853e-05,7.498596e-05,A_vs_E
YLR031W,1.47508,0.001971652,0.006022681,A_vs_E
YLR032W,1.807581,2.764474e-17,2.029724e-15,A_vs_E
YLR068W,1.255737,1.528213e-05,8.443272e-05,A_vs_E
YLR086W,1.079016,7.719476e-10,1.294016e-08,A_vs_E
YLR103C,1.561939,2.175577e-07,2.005744e-06,A_vs_E
YLR106C,1.345313,5.824008e-09,7.887001e-08,A_vs_E
YLR121C,2.612597,4.992197e-11,1.098283e-09,A_vs_E
YLR151C,1.478073,1.767825e-08,2.146041e-07,A_vs_E
YLR172C,1.220889,3.093168e-09,4.41403e-08,A_vs_E
YLR191W,1.041303,0.006139628,0.0162391,A_vs_E
YLR192C,1.102169,3.31685e-07,2.908328e-06,A_vs_E
YLR194C,1.679221,1.898823e-05,0.0001025836,A_vs_E
YLR216C,1.030054,0.004103046,0.01142255,A_vs_E
YLR221C,1.160368,1.365065e-05,7.716797e-05,A_vs_E
YLR255C,1.429794,1.66006e-06,1.205769e-05,A_vs_E
YLR259C,1.008617,5.040047e-05,0.0002441498,A_vs_E
YLR260W,1.38815,1.231588e-08,1.541129e-07,A_vs_E
YLR263W,1.465021,5.965692e-12,1.637519e-10,A_vs_E
YLR272C,1.109204,1.485458e-06,1.093282e-05,A_vs_E
YLR276C,1.108959,9.518549e-05,0.0004285972,A_vs_E
YLR292C,1.042894,8.759578e-10,1.446636e-08,A_vs_E
YLR326W,1.278919,8.396129e-08,8.599329e-07,A_vs_E
YLR329W,1.170771,0.009135081,0.02290913,A_vs_E
YLR336C,1.301055,1.830806e-11,4.498764e-10,A_vs_E
YLR343W,1.596185,8.461584e-08,8.637335e-07,A_vs_E
YLR353W,1.065316,3.157021e-06,2.144803e-05,A_vs_E
YLR363W-A,2.185684,8.175279e-09,1.062263e-07,A_vs_E
YLR383W,1.468492,6.867914e-15,3.244424e-13,A_vs_E
YLR394W,1.102997,1.711314e-06,1.237099e-05,A_vs_E
YLR399C,1.466138,8.759526e-20,9.047551e-18,A_vs_E
YLR401C,1.130002,7.749061e-05,0.0003580195,A_vs_E
YLR406C-A,1.13209,0.02030088,0.04513447,A_vs_E
YLR407W,1.612621,4.790229e-08,5.175825e-07,A_vs_E
YLR412C-A,1.197586,0.0002904504,0.001159139,A_vs_E
YLR427W,1.191843,1.394604e-13,5.11971e-12,A_vs_E
YLR430W,1.327159,6.351167e-12,1.720178e-10,A_vs_E
YLR442C,1.112283,3.611435e-13,1.235716e-11,A_vs_E
YLR449W,1.038562,1.19436e-05,6.866442e-05,A_vs_E
YML009C,1.444005,3.78862e-08,4.159973e-07,A_vs_E
YML015C,1.139954,8.242247e-09,1.066417e-07,A_vs_E
YML058W-A,1.727202,0.002447064,0.007235519,A_vs_E
YML109W,1.309803,3.406224e-11,7.745348e-10,A_vs_E
YMR005W,1.474401,3.431336e-13,1.1881e-11,A_vs_E
YMR007W,1.734804,0.001569807,0.00496956,A_vs_E
YMR014W,1.402921,1.097e-07,1.095921e-06,A_vs_E
YMR035W,1.255535,0.004929937,0.01336434,A_vs_E
YMR048W,1.374212,4.191614e-05,0.0002081801,A_vs_E
YMR055C,1.372648,1.083515e-05,6.300517e-05,A_vs_E
YMR068W,1.37705,7.485558e-07,5.994348e-06,A_vs_E
YMR076C,1.901921,1.939781e-10,3.70565e-09,A_vs_E
YMR101C,2.336661,1.909922e-14,8.388438e-13,A_vs_E
YMR111C,1.137325,1.88522e-05,0.0001019391,A_vs_E
YMR115W,1.017917,1.213274e-08,1.521336e-07,A_vs_E
YMR117C,1.343806,5.769077e-06,3.661983e-05,A_vs_E
YMR118C,1.436884,0.001724193,0.005382803,A_vs_E
YMR127C,1.982126,1.405605e-09,2.20767e-08,A_vs_E
YMR128W,1.33028,2.511899e-07,2.274519e-06,A_vs_E
YMR137C,1.308757,4.025546e-08,4.396358e-07,A_vs_E
YMR170C,2.030713,3.19836e-06,2.165645e-05,A_vs_E
YMR177W,1.092456,3.241316e-06,2.18502e-05,A_vs_E
YMR184W,1.364035,4.4588e-09,6.203636e-08,A_vs_E
YMR185W,1.191818,1.766653e-09,2.684784e-08,A_vs_E
YMR186W,1.269954,3.916528e-15,1.913819e-13,A_vs_E
YMR190C,1.005008,4.286979e-07,3.638558e-06,A_vs_E
YMR207C,1.147109,1.226875e-09,1.957218e-08,A_vs_E
YMR224C,1.469653,6.419164e-09,8.541132e-08,A_vs_E
YMR229C,1.008891,3.594335e-05,0.0001817749,A_vs_E
YMR232W,1.265989,1.02753e-06,7.916268e-06,A_vs_E
YMR233W,1.063543,2.065782e-06,1.457045e-05,A_vs_E
YMR244W,2.115584,2.176223e-05,0.0001155218,A_vs_E
YMR268C,1.020367,0.0001480508,0.0006248845,A_vs_E
YMR277W,1.170631,4.190561e-06,2.757805e-05,A_vs_E
YMR287C,1.03403,6.280355e-12,1.708593e-10,A_vs_E
YMR290C,1.401416,3.150294e-08,3.561761e-07,A_vs_E
YMR295C,2.252857,8.327388e-31,2.306687e-28,A_vs_E
YNCC0002W,12.22932,8.31056e-05,0.0003805,A_vs_E
YNCC0015W,1.17089,0.0008364744,0.0029062,A_vs_E
YNCD0010C,1.084498,0.001032546,0.003476961,A_vs_E
YNCD0012W,1.975661,0.002567552,0.007551478,A_vs_E
YNCD0026W,2.667853,0.00161012,0.005076084,A_vs_E
YNCD0027C,1.200082,0.002956136,0.008529685,A_vs_E
YNCD0031C,14.98176,4.151034e-05,0.0002065012,A_vs_E
YNCE0011C,4.36431,2.131781e-11,5.155189e-10,A_vs_E
YNCF0013W,1.493174,0.001721809,0.005378115,A_vs_E
YNCG0008W,2.136059,0.00227207,0.006787019,A_vs_E
YNCG0026W,1.103458,0.004406711,0.01211299,A_vs_E
YNCG0034W,1.137168,0.006358987,0.01673341,A_vs_E
YNCG0040C,1.389068,0.004528861,0.01239512,A_vs_E
YNCG0044C,2.99739,1.037997e-07,1.04382e-06,A_vs_E
YNCG0047C,2.697976,4.125597e-06,2.726832e-05,A_vs_E
YNCG0048W,1.081189,0.001068855,0.003573013,A_vs_E
YNCH0015W,2.861007,5.036173e-06,3.240806e-05,A_vs_E
YNCI0001W,1.169256,9.315673e-10,1.530181e-08,A_vs_E
YNCI0010C,22.73216,7.591811e-09,9.949354e-08,A_vs_E
YNCI0013W,2.730498,4.610358e-07,3.876588e-06,A_vs_E
YNCJ0003C,1.868289,4.484679e-07,3.780032e-06,A_vs_E
YNCJ0019C,21.33574,2.798018e-11,6.558124e-10,A_vs_E
YNCJ0024W,22.69953,1.676109e-09,2.559952e-08,A_vs_E
YNCJ0028C,1.032952,0.00331004,0.009447955,A_vs_E
YNCK0009W,2.630876,3.510777e-07,3.056382e-06,A_vs_E
YNCM0005C,1.772681,1.43899e-05,8.03777e-05,A_vs_E
YNCM0012W,1.464265,1.979599e-05,0.0001063817,A_vs_E
YNCM0013W,1.273844,0.0009054132,0.003110253,A_vs_E
YNCM0014W,1.224024,0.000145008,0.0006132399,A_vs_E
YNCM0017W,1.365485,1.653525e-06,1.203892e-05,A_vs_E
YNCN0002C,1.302849,0.001336417,0.004315911,A_vs_E
YNCP0003W,1.622714,0.0007653181,0.00268749,A_vs_E
YNCP0007C,18.94057,9.391192e-06,5.567113e-05,A_vs_E
YNCP0021W,1.120822,0.002646295,0.007751051,A_vs_E
YNL039W,1.015715,3.363569e-10,6.028702e-09,A_vs_E
YNL058C,1.933273,1.819891e-15,9.643839e-14,A_vs_E
YNL068C,1.051717,1.21267e-07,1.201628e-06,A_vs_E
YNL086W,1.205747,0.003405297,0.009674535,A_vs_E
YNL088W,1.390277,1.141922e-16,7.647114e-15,A_vs_E
YNL102W,1.022337,0.001044387,0.003507407,A_vs_E
YNL113W,1.16237,0.0003047657,0.001205219,A_vs_E
YNL125C,1.086143,2.187432e-05,0.0001158638,A_vs_E
YNL133C,1.168022,3.783801e-10,6.742247e-09,A_vs_E
YNL143C,2.281578,4.85813e-06,3.142828e-05,A_vs_E
YNL155W,1.122219,2.214973e-05,0.0001170689,A_vs_E
YNL162W-A,1.25901,0.01046455,0.02572446,A_vs_E
YNL202W,1.193779,0.00260117,0.007646663,A_vs_E
YNL207W,1.015407,0.007113041,0.01846906,A_vs_E
YNL210W,1.618154,0.001376274,0.004421197,A_vs_E
YNL225C,1.009901,7.103913e-07,5.726355e-06,A_vs_E
YNL227C,1.848383,3.4907430000000003e-23,5.188436e-21,A_vs_E
YNL232W,1.210451,3.059463e-07,2.706004e-06,A_vs_E
YNL245C,1.232459,3.726064e-08,4.09867e-07,A_vs_E
YNL254C,1.014028,2.121565e-08,2.520238e-07,A_vs_E
YNL262W,1.202714,1.325559e-07,1.296622e-06,A_vs_E
YNL269W,1.416989,0.00554068,0.01481567,A_vs_E
YNL270C,1.075626,0.00459278,0.01255085,A_vs_E
YNL299W,1.561479,8.44081e-08,8.630587e-07,A_vs_E
YNL304W,1.401072,4.821602e-07,4.01405e-06,A_vs_E
YNL312W,1.154406,0.0001615853,0.0006763055,A_vs_E
YNL314W,1.146466,0.01405661,0.03287067,A_vs_E
YNR022C,1.796387,6.973597000000001e-29,1.5177539999999998e-26,A_vs_E
YNR038W,2.161815,2.348345e-15,1.20259e-13,A_vs_E
YNR039C,1.347452,1.6191e-09,2.491615e-08,A_vs_E
YOL010W,1.190193,3.813922e-05,0.0001916079,A_vs_E
YOL017W,1.245018,5.794931e-05,0.0002756777,A_vs_E
YOL022C,1.0635,3.634269e-08,4.019462e-07,A_vs_E
YOL027C,1.189848,1.61805e-10,3.110535e-09,A_vs_E
YOL029C,1.725053,8.309406e-08,8.553635e-07,A_vs_E
YOL034W,1.132929,2.867593e-10,5.23207e-09,A_vs_E
YOL036W,1.257491,6.921505e-12,1.858134e-10,A_vs_E
YOL045W,1.227265,7.262385e-11,1.505339e-09,A_vs_E
YOL054W,1.141747,1.821881e-06,1.30772e-05,A_vs_E
YOL070C,1.262257,6.385576e-11,1.345244e-09,A_vs_E
YOL071W,1.639378,2.168646e-09,3.23123e-08,A_vs_E
YOL077C,1.023172,0.0001671924,0.0006978567,A_vs_E
YOL077W-A,1.00019,0.0001606646,0.0006734423,A_vs_E
YOL091W,1.649449,1.172334e-07,1.163551e-06,A_vs_E
YOL100W,1.186519,1.354883e-08,1.674779e-07,A_vs_E
YOL112W,1.320477,9.729332e-13,3.137066e-11,A_vs_E
YOL124C,1.023948,0.008107822,0.02063871,A_vs_E
YOL125W,1.007901,4.724343e-05,0.0002307274,A_vs_E
YOL144W,1.12825,8.510187e-06,5.109466e-05,A_vs_E
YOR003W,1.264112,5.749317e-06,3.653424e-05,A_vs_E
YOR004W,1.21757,5.981906e-06,3.76488e-05,A_vs_E
YOR017W,1.37299,1.0427219999999999e-19,1.059058e-17,A_vs_E
YOR020C,1.397548,5.523142e-05,0.0002646072,A_vs_E
YOR027W,1.370974,2.914936e-11,6.754227e-10,A_vs_E
YOR056C,1.031713,9.543407e-07,7.437023e-06,A_vs_E
YOR064C,1.741825,8.956259e-14,3.328015e-12,A_vs_E
YOR078W,1.640074,4.986674e-11,1.098283e-09,A_vs_E
YOR091W,1.366641,8.352462e-08,8.569008e-07,A_vs_E
YOR104W,1.25115,2.271535e-09,3.359887e-08,A_vs_E
YOR110W,1.066978,1.547058e-07,1.47309e-06,A_vs_E
YOR119C,1.189436,1.787718e-05,9.718424e-05,A_vs_E
YOR126C,1.294004,4.138549e-05,0.0002060483,A_vs_E
YOR127W,1.259856,5.658514e-16,3.315672e-14,A_vs_E
YOR145C,1.301717,1.155538e-08,1.457939e-07,A_vs_E
YOR174W,1.055012,3.292758e-05,0.0001683395,A_vs_E
YOR188W,1.305149,2.979349e-11,6.877331e-10,A_vs_E
YOR210W,1.217194,7.69759e-07,6.150913e-06,A_vs_E
YOR213C,1.062847,0.0005873259,0.002138091,A_vs_E
YOR239W,1.25138,2.725524e-11,6.43773e-10,A_vs_E
YOR242C,2.998969,2.673386e-19,2.58597e-17,A_vs_E
YOR245C,1.187201,2.847948e-10,5.211831e-09,A_vs_E
YOR252W,1.241162,0.0006000536,0.002168877,A_vs_E
YOR272W,1.031969,4.702448e-05,0.0002299897,A_vs_E
YOR294W,1.333234,2.842291e-06,1.946171e-05,A_vs_E
YOR298W,1.051521,0.0003358675,0.001310356,A_vs_E
YOR304C-A,1.371624,0.0003403131,0.001324309,A_vs_E
YOR306C,2.15203,2.101296e-16,1.293464e-14,A_vs_E
YOR315W,1.327125,1.250857e-05,7.157487e-05,A_vs_E
YOR338W,1.227115,0.004107363,0.01142935,A_vs_E
YOR355W,1.494541,1.326046e-10,2.623677e-09,A_vs_E
YPL029W,1.051535,6.507169e-05,0.0003066874,A_vs_E
YPL062W,1.245862,0.008331195,0.02111031,A_vs_E
YPL071C,1.392606,4.268155e-05,0.0002111213,A_vs_E
YPL093W,1.37966,6.003112e-06,3.767556e-05,A_vs_E
YPL106C,1.099501,4.875165e-11,1.080337e-09,A_vs_E
YPL110C,1.494422,2.880186e-22,3.900411e-20,A_vs_E
YPL121C,1.888607,9.522819e-05,0.0004285972,A_vs_E
YPL141C,1.177168,2.321107e-10,4.365687e-09,A_vs_E
YPL158C,1.245561,1.576836e-11,3.954419e-10,A_vs_E
YPL159C,1.464025,3.834079e-09,5.383612e-08,A_vs_E
YPL193W,1.423308,2.749015e-11,6.468146e-10,A_vs_E
YPL217C,1.300789,4.001044e-08,4.377443e-07,A_vs_E
YPL232W,1.190873,6.251754e-09,8.373228e-08,A_vs_E
YPL239W,1.066741,0.0001401924,0.0005961848,A_vs_E
YPL240C,1.269721,1.3035e-06,9.758633e-06,A_vs_E
YPL256C,1.697419,1.356438e-10,2.675123e-09,A_vs_E
YPR018W,1.411841,1.593271e-06,1.165593e-05,A_vs_E
YPR049C,1.016745,1.428249e-05,7.985092e-05,A_vs_E
YPR075C,1.081359,5.628962e-05,0.0002690423,A_vs_E
YPR078C,2.895469,7.31284e-10,1.231062e-08,A_vs_E
YPR100W,1.206586,2.078823e-09,3.120283e-08,A_vs_E
YPR114W,1.202656,7.144459e-07,5.748007e-06,A_vs_E
YPR122W,1.120911,9.602608e-06,5.681387e-05,A_vs_E
YPR133W-A,1.1405,0.001663262,0.005219318,A_vs_E
YPR137W,1.063664,0.0002200923,0.0008977525,A_vs_E
YPR141C,1.213449,8.646384e-08,8.811214e-07,A_vs_E
YPR151C,1.185817,0.0004031937,0.001539513,A_vs_E
YPR163C,1.208731,8.75487e-07,6.857606e-06,A_vs_E
YPR188C,1.104866,2.809063e-08,3.21775e-07,A_vs_E
Q0050,-1.486858,6.002426e-09,8.074787e-08,A_vs_E
Q0055,-11.52139,3.8458470000000005e-219,2.343659e-215,A_vs_E
Q0075,-9.092206,6.0963619999999996e-80,9.287808e-77,A_vs_E
Q0085,-1.191215,0.001162759,0.003839047,A_vs_E
Q0105,-1.294093,0.008190252,0.02081376,A_vs_E
Q0110,-6.637403,4.0030870000000005e-75,4.878963e-72,A_vs_E
Q0158,-1.72863,6.504282e-10,1.104097e-08,A_vs_E
Q0160,-1.044111,0.01272408,0.03024202,A_vs_E
Q0275,-3.260168,2.76451e-10,5.074374e-09,A_vs_E
YAL010C,-1.144665,0.001781937,0.005548863,A_vs_E
YAL060W,-1.987054,2.116458e-06,1.489341e-05,A_vs_E
YAL063C,-2.39891,3.147989e-08,3.561761e-07,A_vs_E
YAL064C-A,-3.194766,3.079769e-05,0.0001584967,A_vs_E
YAL065C,-2.790696,6.585137e-09,8.723875e-08,A_vs_E
YAR015W,-1.072643,0.01636094,0.03748255,A_vs_E
YAR027W,-2.277742,0.0001063869,0.0004697984,A_vs_E
YAR028W,-1.96457,0.0001895907,0.0007854287,A_vs_E
YAR031W,-2.571164,1.287586e-05,7.346957e-05,A_vs_E
YAR061W,-1.696502,1.414716e-05,7.931261e-05,A_vs_E
YAR071W,-1.709395,0.0004825778,0.001789914,A_vs_E
YBL001C,-1.237965,1.360123e-05,7.695996e-05,A_vs_E
YBL003C,-2.015521,6.808245e-12,1.835816e-10,A_vs_E
YBL005W,-1.326629,1.156527e-07,1.151614e-06,A_vs_E
YBL013W,-1.126495,0.003293536,0.009409663,A_vs_E
YBL017C,-1.18887,8.716517e-11,1.7885e-09,A_vs_E
YBL019W,-1.222415,0.0001022075,0.0004553993,A_vs_E
YBL029W,-1.068654,5.106276e-07,4.233694e-06,A_vs_E
YBL037W,-1.302208,2.506848e-09,3.65472e-08,A_vs_E
YBL045C,-1.845151,3.522057e-11,7.978966e-10,A_vs_E
YBL064C,-1.340747,4.211399e-06,2.765546e-05,A_vs_E
YBL089W,-1.428456,1.605571e-10,3.110535e-09,A_vs_E
YBL102W,-1.210286,0.0002654881,0.001070029,A_vs_E
YBL111C,-2.767223,1.883392e-05,0.0001019307,A_vs_E
YBR005W,-1.244615,0.003187159,0.009140021,A_vs_E
YBR006W,-1.996052,2.296654e-07,2.101473e-06,A_vs_E
YBR009C,-2.401874,5.539687e-08,5.891597e-07,A_vs_E
YBR010W,-1.520389,1.468477e-05,8.157612e-05,A_vs_E
YBR022W,-1.037524,0.002256317,0.006746809,A_vs_E
YBR033W,-1.389761,1.256754e-06,9.455135e-06,A_vs_E
YBR036C,-1.355147,6.6579e-09,8.801137e-08,A_vs_E
YBR039W,-1.503905,6.938121e-06,4.266489e-05,A_vs_E
YBR050C,-1.332016,0.0007220267,0.002558158,A_vs_E
YBR052C,-1.253824,6.465921e-09,8.584602e-08,A_vs_E
YBR054W,-1.308603,4.63875e-05,0.000227605,A_vs_E
YBR056W,-1.320589,3.308097e-07,2.904834e-06,A_vs_E
YBR058C-A,-1.010208,0.003784458,0.01060344,A_vs_E
YBR061C,-1.02312,0.01072024,0.02626824,A_vs_E
YBR067C,-2.424513,4.160109e-09,5.827978e-08,A_vs_E
YBR078W,-2.182694,3.946983e-10,7.012512e-09,A_vs_E
YBR085C-A,-1.829166,0.0001021061,0.0004553993,A_vs_E
YBR085W,-1.431489,0.00116214,0.003839047,A_vs_E
YBR093C,-1.180237,0.009320616,0.02328157,A_vs_E
YBR096W,-1.022079,7.561956e-05,0.0003507044,A_vs_E
YBR097W,-1.154139,8.260598e-07,6.580403e-06,A_vs_E
YBR104W,-2.990936,1.290646e-15,7.085763e-14,A_vs_E
YBR107C,-1.80814,0.000173619,0.0007227011,A_vs_E
YBR111W-A,-1.411113,0.002478741,0.007318531,A_vs_E
YBR115C,-1.112166,1.858864e-08,2.229905e-07,A_vs_E
YBR125C,-1.607912,7.875501e-09,1.029899e-07,A_vs_E
YBR127C,-1.770122,2.969011e-10,5.400941e-09,A_vs_E
YBR128C,-1.175958,5.837645e-07,4.800892e-06,A_vs_E
YBR132C,-2.768165,4.129657e-11,9.218363e-10,A_vs_E
YBR133C,-1.188536,4.418587e-07,3.729483e-06,A_vs_E
YBR135W,-1.028215,0.002376215,0.007053411,A_vs_E
YBR139W,-1.2974,7.149638e-07,5.748007e-06,A_vs_E
YBR144C,-1.878978,0.001224051,0.004010414,A_vs_E
YBR145W,-2.775941,5.267444e-11,1.142342e-09,A_vs_E
YBR147W,-1.820548,6.250504e-07,5.092323e-06,A_vs_E
YBR149W,-2.448227,1.94101e-17,1.460311e-15,A_vs_E
YBR159W,-2.47824,4.4432760000000004e-17,3.112336e-15,A_vs_E
YBR162C,-1.181095,0.001839956,0.005677312,A_vs_E
YBR163W,-1.200064,2.359583e-08,2.76525e-07,A_vs_E
YBR164C,-1.726637,2.10203e-05,0.0001119735,A_vs_E
YBR166C,-1.106564,3.864394e-06,2.565318e-05,A_vs_E
YBR168W,-1.142516,0.0004529529,0.001698643,A_vs_E
YBR192W,-1.264664,9.732895e-07,7.555703e-06,A_vs_E
YBR194W,-1.145827,0.0006485395,0.002330306,A_vs_E
YBR195C,-1.318242,2.188778e-05,0.0001158638,A_vs_E
